"","character","frequency","stroke_num","scaled_freq"
"690","""順""",44024,12,0.30566557348969
"691","""野""",43878,11,0.304219553641387
"692","""楚""",43767,13,0.303120182386856
"693","""貴""",43668,12,0.30213966207876
"694","""負""",43549,9,0.300961056859938
"695","""壓""",43377,17,0.299257526627691
"696","""史""",43277,5,0.298267102074059
"697","""適""",43229,15,0.297791698288316
"698","""係""",43117,9,0.296682422788248
"699","""測""",42962,12,0.295147264730118
"700","""懷""",42878,19,0.294315308105068
"701","""迎""",42805,8,0.293592298180916
"702","""配""",42778,10,0.293324883551436
"703","""魔""",42586,21,0.291423268408462
"704","""慢""",42566,14,0.291225183497736
"705","""哇""",42443,9,0.290006961296768
"706","""懂""",42342,16,0.2890066324976
"707","""嗚""",42327,13,0.288858068814555
"708","""亦""",42217,6,0.28776860180556
"709","""味""",42200,8,0.287600229631443
"710","""評""",41999,12,0.285609476278642
"711","""舞""",41993,14,0.285550050805425
"712","""細""",41672,11,0.282370787988266
"713","""醫""",41484,18,0.280508789827438
"714","""帝""",41120,9,0.276903644452217
"715","""屬""",41089,21,0.276596612840591
"716","""句""",41088,5,0.276586708595055
"717","""戀""",41039,23,0.276101400563775
"718","""敗""",40871,11,0.274437487313674
"719","""宜""",40410,8,0.26987163012143
"720","""楊""",40360,13,0.269376417844614
"721","""甲""",40313,5,0.268910918304407
"722","""追""",40176,10,0.267554036665931
"723","""灌""",40173,21,0.267524323929322
"724","""春""",40107,9,0.266870643723925
"725","""左""",40106,5,0.266860739478389
"726","""敢""",40043,12,0.266236772009601
"727","""靈""",40022,24,0.266028782853338
"728","""狂""",40001,7,0.265820793697075
"729","""際""",39814,14,0.263968699781784
"730","""群""",39731,13,0.263146647402269
"731","""族""",39730,11,0.263136743156733
"732","""木""",39692,4,0.262760381826353
"733","""騎""",39690,18,0.26274057333528
"734","""裡""",39663,7,0.262473158705799
"735","""項""",39517,12,0.261027138857497
"736","""戲""",39504,17,0.260898383665524
"737","""遇""",39200,13,0.257887493022483
"738","""狗""",39154,8,0.257431897727812
"739","""佳""",39101,8,0.256906972714388
"740","""博""",39094,12,0.256837642995633
"741","""右""",39017,5,0.256075016089337
"742","""痛""",38864,12,0.25455966652228
"743","""營""",38542,17,0.251370499459585
"744","""妹""",38407,8,0.250033426312182
"745","""康""",38252,11,0.248498268254052
"746","""善""",38229,12,0.248270470606717
"747","""徵""",38219,15,0.248171428151353
"748","""歷""",38186,16,0.247844588048655
"749","""官""",38147,8,0.247458322472738
"750","""爾""",38126,14,0.247250333316476
"751","""按""",38098,9,0.246973014441459
"752","""編""",38087,15,0.246864067740559
"753","""病""",38013,10,0.246131153570872
"754","""護""",38012,21,0.246121249325335
"755","""補""",37810,12,0.244120591726999
"756","""擇""",37712,16,0.243149975664439
"757","""抓""",37600,7,0.242040700164371
"758","""石""",37521,5,0.241258264767002
"759","""歲""",37303,13,0.239099139240084
"760","""隻""",37091,10,0.236999439186385
"761","""領""",36858,14,0.234691749976422
"762","""尋""",36745,12,0.233572570230818
"763","""溫""",36448,13,0.230631009306531
"764","""養""",36306,15,0.229224606440374
"765","""止""",36248,4,0.228650160199267
"766","""守""",36214,6,0.228313415851032
"767","""君""",36180,7,0.227976671502797
"768","""血""",36175,6,0.227927150275116
"769","""田""",35956,5,0.225758120502662
"770","""雨""",35918,8,0.225381759172281
"771","""居""",35883,8,0.22503511057851
"772","""謂""",35793,16,0.224143728480241
"773","""異""",35756,11,0.223777271395398
"774","""優""",35686,17,0.223083974207855
"775","""跳""",35617,13,0.222400581265849
"776","""拜""",35481,9,0.22105360387291
"777","""爛""",35425,21,0.220498966122876
"778","""封""",35062,9,0.216903724993192
"779","""惡""",34959,12,0.215883587702951
"780","""良""",34852,7,0.214823833430564
"781","""模""",34786,15,0.214170153225167
"782","""狀""",34746,8,0.213773983403715
"783","""浪""",34731,10,0.21362541972067
"784","""聊""",34724,11,0.213556090001916
"785","""增""",34603,15,0.212357676292021
"786","""核""",34508,10,0.21141677296607
"787","""激""",34430,16,0.210644241814238
"788","""維""",34363,14,0.209980657363304
"789","""陸""",34355,11,0.209901423399014
"790","""吳""",34275,7,0.209109083756108
"791","""牛""",34225,4,0.208613871479292
"792","""忙""",34193,6,0.20829693562213
"793","""詞""",34187,12,0.208237510148912
"794","""劇""",34177,15,0.208138467693549
"795","""宿""",34166,11,0.208029520992649
"796","""急""",34127,9,0.207643255416733
"797","""啥""",34124,11,0.207613542680124
"798","""抱""",34049,8,0.2068707242649
"799","""靜""",33948,16,0.205870395465731
"800","""攻""",33870,7,0.205097864313898
"801","""亞""",33773,8,0.204137152496875
"802","""江""",33665,6,0.203067493978953
"803","""致""",33582,10,0.202245441599438
"804","""陣""",33507,10,0.201502623184214
"805","""嚴""",33480,20,0.201235208554734
"806","""宗""",33457,8,0.201007410907398
"807","""警""",33394,20,0.20038344343861
"808","""壘""",33371,18,0.200155645791275
"809","""夫""",33289,4,0.199343497657297
"810","""密""",33263,11,0.199085987273352
"811","""睡""",33220,14,0.198660104715291
"812","""午""",33188,4,0.198343168858128
"813","""店""",33183,8,0.198293647630447
"814","""勢""",33183,13,0.198293647630447
"815","""悲""",32912,12,0.195609597090104
"816","""蘭""",32884,21,0.195332278215087
"817","""幕""",32840,14,0.194896491411489
"818","""緣""",32816,15,0.194658789518617
"819","""週""",32814,12,0.194638981027545
"820","""廠""",32799,15,0.1944904173445
"821","""簽""",32720,19,0.193707981947131
"822","""坐""",32688,7,0.193391046089968
"823","""香""",32674,9,0.19325238665246
"824","""爽""",32512,11,0.191647898875576
"825","""控""",32500,11,0.19152904792914
"826","""微""",32489,13,0.191420101228241
"827","""登""",32345,12,0.189993889871011
"828","""翻""",32305,18,0.189597720049558
"829","""普""",32256,12,0.189112412018278
"830","""蠻""",32242,25,0.18897375258077
"831","""冷""",32223,7,0.18878557191558
"832","""威""",32216,9,0.188716242196825
"833","""毒""",32195,9,0.188508253040563
"834","""俊""",32096,9,0.187527732732467
"835","""絡""",31927,12,0.185853915236829
"836","""輯""",31881,16,0.185398319942158
"837","""母""",31843,5,0.185021958611778
"838","""創""",31835,12,0.184942724647488
"839","""堂""",31766,11,0.184259331705481
"840","""趙""",31746,14,0.184061246794755
"841","""套""",31711,10,0.183714598200984
"842","""舊""",31618,18,0.182793503366106
"843","""雜""",31573,18,0.182347812316972
"844","""周""",31546,8,0.182080397687491
"845","""述""",31545,9,0.182070493441955
"846","""恐""",31356,10,0.18019859103559
"847","""幸""",31266,8,0.179307208937322
"848","""亮""",31253,9,0.179178453745349
"849","""麗""",31237,19,0.179019985816768
"850","""巴""",31055,4,0.177217413129158
"851","""禮""",31007,18,0.176742009343415
"852","""酒""",30999,10,0.176662775379124
"853","""仁""",30825,4,0.174939436655804
"854","""餐""",30791,16,0.17460269230757
"855","""牌""",30757,12,0.174265947959335
"856","""突""",30729,9,0.173988629084318
"857","""腳""",30714,13,0.173840065401273
"858","""劍""",30674,15,0.17344389557982
"859","""招""",30651,8,0.173216097932485
"860","""吉""",30644,6,0.173146768213731
"861","""父""",30608,4,0.172790215374423
"862","""仔""",30580,5,0.172512896499406
"863","""典""",30356,8,0.17029434549927
"864","""搞""",30263,13,0.169373250664393
"865","""房""",30239,8,0.169135548771521
"866","""素""",30215,10,0.168897846878649
"867","""防""",30067,7,0.167432018539274
"868","""授""",30016,11,0.166926902016922
"869","""充""",29996,5,0.166728817106195
"870","""草""",29857,10,0.165352126976647
"871","""暴""",29856,15,0.165342222731111
"872","""慮""",29844,15,0.165223371784675
"873","""紹""",29836,11,0.165144137820384
"874","""背""",29813,9,0.164916340173049
"875","""劉""",29759,15,0.164381510914088
"876","""委""",29585,8,0.162658172190768
"877","""府""",29469,8,0.161509279708555
"878","""景""",29462,12,0.161439949989801
"879","""憶""",29345,16,0.160281153262051
"880","""尤""",29292,4,0.159756228248626
"881","""諸""",29277,15,0.159607664565581
"882","""缺""",29257,10,0.159409579654855
"883","""援""",29206,12,0.158904463132503
"884","""漫""",29193,14,0.158775707940531
"885","""琴""",29126,12,0.158112123489597
"886","""罵""",28923,15,0.156101561645724
"887","""純""",28912,10,0.155992614944825
"888","""尚""",28869,8,0.155566732386763
"889","""藝""",28831,19,0.155190371056383
"890","""惜""",28798,11,0.154863530953684
"891","""置""",28732,13,0.154209850748287
"892","""益""",28706,10,0.153952340364343
"893","""姐""",28608,8,0.152981724301783
"894","""誠""",28547,13,0.152377565324068
"895","""繼""",28491,20,0.151822927574034
"896","""湖""",28325,12,0.150178822815005
"897","""欲""",28313,11,0.150059971868569
"898","""麻""",28311,11,0.150040163377496
"899","""靠""",28286,15,0.149792557239088
"900","""肉""",28277,6,0.149703419029262
"901","""松""",28277,8,0.149703419029262
"902","""刻""",28243,8,0.149366674681027
"903","""紀""",28226,9,0.149198302506909
"904","""退""",28211,10,0.149049738823864
"905","""既""",28182,9,0.148762515703311
"906","""含""",28115,7,0.148098931252378
"907","""判""",28059,7,0.147544293502344
"908","""釋""",28042,20,0.147375921328226
"909","""皮""",28034,5,0.147296687363936
"910","""波""",27996,8,0.146920326033556
"911","""承""",27831,8,0.145286125520063
"912","""射""",27791,10,0.14488995569861
"913","""堆""",27788,11,0.144860242962001
"914","""莫""",27786,11,0.144840434470928
"915","""製""",27753,14,0.14451359436823
"916","""鍵""",27734,17,0.14432541370304
"917","""趕""",27733,14,0.144315509457504
"918","""旁""",27695,10,0.143939148127123
"919","""筆""",27690,12,0.143889626899442
"920","""扁""",27687,9,0.143859914162833
"921","""註""",27683,12,0.143820297180688
"922","""奏""",27644,9,0.143434031604771
"923","""樹""",27496,16,0.141968203265396
"924","""律""",27377,9,0.140789598046574
"925","""鐵""",27330,21,0.140324098506367
"926","""榮""",27310,14,0.14012601359564
"927","""昨""",27059,9,0.137640047966024
"928","""毛""",27053,4,0.137580622492806
"929","""彩""",27044,11,0.137491484282979
"930","""歸""",26976,18,0.136817995586509
"931","""虎""",26973,8,0.1367882828499
"932","""罪""",26900,13,0.136065272925749
"933","""皆""",26852,9,0.135589869140006
"934","""葉""",26791,13,0.13498571016229
"935","""售""",26751,11,0.134589540340837
"936","""彈""",26708,15,0.134163657782776
"937","""衛""",26635,15,0.133440647858624
"938","""施""",26632,9,0.133410935122015
"939","""銘""",26579,14,0.13288601010859
"940","""刀""",26549,2,0.132588882742501
"941","""塊""",26543,13,0.132529457269283
"942","""漢""",26469,14,0.131796543099595
"943","""欣""",26430,8,0.131410277523679
"944","""布""",26349,5,0.130608033635237
"945","""賞""",26279,15,0.129914736447694
"946","""載""",26261,13,0.129736460028041
"947","""險""",26216,16,0.129290768978906
"948","""播""",26108,15,0.128221110460984
"949","""升""",26085,4,0.127993312813648
"950","""鐘""",25928,20,0.126438346264446
"951","""寄""",25925,11,0.126408633527837
"952","""弄""",25855,7,0.125715336340295
"953","""付""",25729,5,0.124467401402719
"954","""構""",25541,14,0.12260540324189
"955","""囉""",25473,22,0.121931914545421
"956","""磁""",25440,14,0.121605074442722
"957","""螢""",25427,16,0.12147631925075
"958","""偉""",25371,11,0.120921681500716
"959","""薦""",25370,17,0.12091177725518
"960","""洋""",25325,9,0.120466086206045
"961","""嘿""",25319,15,0.120406660732827
"962","""啟""",25307,11,0.120287809786392
"963","""梅""",25172,11,0.118950736638988
"964","""策""",25152,12,0.118752651728262
"965","""嘻""",25152,15,0.118752651728262
"966","""燈""",25149,16,0.118722938991653
"967","""鬼""",25145,10,0.118683322009508
"968","""檢""",25143,17,0.118663513518435
"969","""宣""",25133,9,0.118564471063072
"970","""哦""",25127,10,0.118505045589854
"971","""媽""",25049,13,0.117732514438021
"972","""均""",24957,7,0.11682132384868
"973","""派""",24951,9,0.116761898375462
"974","""豬""",24947,15,0.116722281393316
"975","""濟""",24848,17,0.115741761085221
"976","""架""",24796,9,0.115226740317332
"977","""享""",24727,8,0.114543347375326
"978","""獃""",24715,7,0.11442449642889
"979","""訓""",24678,10,0.114058039344046
"980","""藍""",24644,18,0.113721294995812
"981","""劃""",24630,14,0.113582635558303
"982","""擔""",24548,16,0.112770487424325
"983","""努""",24544,7,0.11273087044218
"984","""郭""",24538,11,0.112671444968962
"985","""歉""",24532,14,0.112612019495744
"986","""紙""",24519,10,0.112483264303772
"987","""貼""",24507,12,0.112364413357336
"988","""暗""",24382,13,0.111126382665296
"989","""呼""",24343,8,0.110740117089379
"990","""罷""",24233,15,0.109650650080384
"991","""巧""",24208,5,0.109403043941976
"992","""慧""",24112,15,0.108452236370489
"993","""穿""",24088,9,0.108214534477618
"994","""詳""",24081,13,0.108145204758863
"995","""雷""",24053,13,0.107867885883846
"996","""協""",23872,8,0.106075217441773
"997","""督""",23871,13,0.106065313196236
"998","""顧""",23773,21,0.105094697133677
"999","""臉""",23688,17,0.10425283626309
"1000","""逢""",23680,11,0.104173602298799
"1001","""島""",23592,10,0.103302028691603
"1002","""獎""",23436,15,0.101756966387937
"1003","""游""",23431,12,0.101707445160256
"1004","""批""",23428,7,0.101677732423647
"1005","""略""",23410,11,0.101499456003993
"1006","""短""",23341,12,0.100816063061987
"1007","""幻""",23331,4,0.100717020606624
"1008","""沙""",23234,7,0.0997563087896005
"1009","""散""",23231,12,0.0997265960529916
"1010","""敵""",23215,15,0.0995681281244105
"1011","""鄉""",23208,12,0.0994987984056562
"1012","""冊""",23203,5,0.0994492771779746
"1013","""輪""",23165,15,0.0990729158475945
"1014","""朝""",23108,12,0.0985083738520242
"1015","""窗""",23081,12,0.0982409592225436
"1016","""忍""",23037,7,0.0978051724189455
"1017","""河""",22976,8,0.09720101344123
"1018","""藏""",22926,18,0.096705801164414
"1019","""衝""",22907,15,0.0965176204992239
"1020","""混""",22888,11,0.0963294398340339
"1021","""唯""",22782,11,0.095279589807184
"1022","""乾""",22743,11,0.0948933242312675
"1023","""冠""",22729,9,0.094754664793759
"1024","""熟""",22719,15,0.0946556223383958
"1025","""鷹""",22697,24,0.0944377289365968
"1026","""蛋""",22656,11,0.0940316548696077
"1027","""尊""",22568,12,0.0931600812624115
"1028","""棄""",22563,11,0.0931105600347299
"1029","""敬""",22557,13,0.093051134561512
"1030","""季""",22542,8,0.0929025708784672
"1031","""婚""",22509,11,0.0925757307757687
"1032","""縣""",22480,16,0.0922885076552154
"1033","""緊""",22470,14,0.0921894651998522
"1034","""伯""",22436,7,0.0918527208516173
"1035","""申""",22385,5,0.091347604329265
"1036","""衣""",22367,6,0.0911693279096112
"1037","""購""",22348,17,0.0909811472444211
"1038","""僅""",22327,13,0.0907731580881584
"1039","""帳""",22312,11,0.0906245944051136
"1040","""層""",22305,15,0.0905552646863594
"1041","""秋""",22281,9,0.0903175627934877
"1042","""猜""",22272,11,0.0902284245836608
"1043","""偏""",22239,11,0.0899015844809623
"1044","""鏡""",22234,19,0.0898520632532807
"1045","""食""",22222,9,0.0897332123068448
"1046","""喝""",22191,12,0.0894261806952189
"1047","""偷""",21994,11,0.0874750443245639
"1048","""贊""",21949,19,0.0870293532754295
"1049","""犯""",21825,5,0.0858012268289259
"1050","""勇""",21693,9,0.0844938664181317
"1051","""顆""",21646,17,0.0840283668779246
"1052","""姓""",21573,8,0.0833053569537733
"1053","""束""",21572,7,0.0832954527082369
"1054","""淡""",21570,11,0.0832756442171643
"1055","""詩""",21528,13,0.0828596659046389
"1056","""嘉""",21507,14,0.0826516767483762
"1057","""曉""",21478,16,0.0823644536278229
"1058","""借""",21435,10,0.0819385710697611
